Ano,Estado,Mes,Numero,Regiao,Mes_int,Trimestre
2005,Roraima,Junho,5,N,6,Q2
2006,Roraima,Junho,0,N,6,Q2
2007,Roraima,Junho,1,N,6,Q2
2008,Roraima,Junho,0,N,6,Q2
2009,Roraima,Junho,16,N,6,Q2
2010,Roraima,Junho,0,N,6,Q2
2011,Roraima,Junho,6,N,6,Q2
2012,Roraima,Junho,22,N,6,Q2
2013,Roraima,Junho,6,N,6,Q2
2014,Roraima,Junho,4,N,6,Q2
2015,Roraima,Junho,3,N,6,Q2
2016,Roraima,Junho,7,N,6,Q2
2017,Roraima,Junho,4,N,6,Q2
1998,Roraima,Julho,1,N,7,Q3
1999,Roraima,Julho,4,N,7,Q3
2000,Roraima,Julho,0,N,7,Q3
2001,Roraima,Julho,1,N,7,Q3
2002,Roraima,Julho,7,N,7,Q3
2003,Roraima,Julho,0,N,7,Q3
2004,Roraima,Julho,2,N,7,Q3
2005,Roraima,Julho,2,N,7,Q3
2006,Roraima,Julho,0,N,7,Q3
2007,Roraima,Julho,3,N,7,Q3
2008,Roraima,Julho,0,N,7,Q3
2009,Roraima,Julho,18,N,7,Q3
2010,Roraima,Julho,1,N,7,Q3
2011,Roraima,Julho,9,N,7,Q3
2012,Roraima,Julho,2,N,7,Q3
2013,Roraima,Julho,4,N,7,Q3
2014,Roraima,Julho,9,N,7,Q3
2015,Roraima,Julho,5,N,7,Q3
2016,Roraima,Julho,0,N,7,Q3
2017,Roraima,Julho,3,N,7,Q3
1998,Roraima,Agosto,0,N,8,Q3
1999,Roraima,Agosto,1,N,8,Q3
2000,Roraima,Agosto,9,N,8,Q3
2001,Roraima,Agosto,4,N,8,Q3
2002,Roraima,Agosto,7,N,8,Q3
2003,Roraima,Agosto,2,N,8,Q3
2004,Roraima,Agosto,18,N,8,Q3
2005,Roraima,Agosto,9,N,8,Q3
2006,Roraima,Agosto,4,N,8,Q3
2007,Roraima,Agosto,2,N,8,Q3
2008,Roraima,Agosto,4,N,8,Q3
2009,Roraima,Agosto,29,N,8,Q3
2010,Roraima,Agosto,3,N,8,Q3
2011,Roraima,Agosto,39,N,8,Q3
2012,Roraima,Agosto,4,N,8,Q3
2013,Roraima,Agosto,3,N,8,Q3
2014,Roraima,Agosto,12,N,8,Q3
2015,Roraima,Agosto,11,N,8,Q3
2016,Roraima,Agosto,11,N,8,Q3
2017,Roraima,Agosto,35,N,8,Q3
1998,Roraima,Setembro,2,N,9,Q3
1999,Roraima,Setembro,3,N,9,Q3
2000,Roraima,Setembro,12,N,9,Q3
2001,Roraima,Setembro,1,N,9,Q3
2002,Roraima,Setembro,48,N,9,Q3
2003,Roraima,Setembro,6,N,9,Q3
2004,Roraima,Setembro,9,N,9,Q3
2005,Roraima,Setembro,72,N,9,Q3
2006,Roraima,Setembro,40,N,9,Q3
2007,Roraima,Setembro,9,N,9,Q3
2008,Roraima,Setembro,17,N,9,Q3
2009,Roraima,Setembro,117,N,9,Q3
2010,Roraima,Setembro,18,N,9,Q3
2011,Roraima,Setembro,53,N,9,Q3
2012,Roraima,Setembro,67,N,9,Q3
2013,Roraima,Setembro,18,N,9,Q3
2014,Roraima,Setembro,67,N,9,Q3
2015,Roraima,Setembro,77,N,9,Q3
2016,Roraima,Setembro,19,N,9,Q3
2017,Roraima,Setembro,43,N,9,Q3
1998,Roraima,Outubro,1,N,10,Q4
1999,Roraima,Outubro,10,N,10,Q4
2000,Roraima,Outubro,25,N,10,Q4
2001,Roraima,Outubro,13,N,10,Q4
2002,Roraima,Outubro,191,N,10,Q4
2003,Roraima,Outubro,14,N,10,Q4
2004,Roraima,Outubro,53,N,10,Q4
2005,Roraima,Outubro,88,N,10,Q4
2006,Roraima,Outubro,135,N,10,Q4
2007,Roraima,Outubro,15,N,10,Q4
2008,Roraima,Outubro,78,N,10,Q4
2009,Roraima,Outubro,197,N,10,Q4
2010,Roraima,Outubro,64,N,10,Q4
2011,Roraima,Outubro,65,N,10,Q4
2012,Roraima,Outubro,152,N,10,Q4
2013,Roraima,Outubro,63,N,10,Q4
2014,Roraima,Outubro,61,N,10,Q4
2015,Roraima,Outubro,181,N,10,Q4
2016,Roraima,Outubro,101,N,10,Q4
2017,Roraima,Outubro,156,N,10,Q4
1998,Roraima,Novembro,1,N,11,Q4
1999,Roraima,Novembro,15,N,11,Q4
2000,Roraima,Novembro,32,N,11,Q4
2001,Roraima,Novembro,76,N,11,Q4
2002,Roraima,Novembro,133,N,11,Q4
2003,Roraima,Novembro,27,N,11,Q4
2004,Roraima,Novembro,135,N,11,Q4
2005,Roraima,Novembro,135,N,11,Q4
2006,Roraima,Novembro,26,N,11,Q4
2007,Roraima,Novembro,112,N,11,Q4
2008,Roraima,Novembro,39,N,11,Q4
2009,Roraima,Novembro,312,N,11,Q4
2010,Roraima,Novembro,27,N,11,Q4
2011,Roraima,Novembro,121,N,11,Q4
2012,Roraima,Novembro,187,N,11,Q4
2013,Roraima,Novembro,106,N,11,Q4
2014,Roraima,Novembro,143,N,11,Q4
2015,Roraima,Novembro,280,N,11,Q4
2016,Roraima,Novembro,71,N,11,Q4
2017,Roraima,Novembro,327,N,11,Q4
1998,Roraima,Dezembro,16,N,12,Q4
1999,Roraima,Dezembro,35,N,12,Q4
2000,Roraima,Dezembro,77,N,12,Q4
2001,Roraima,Dezembro,76,N,12,Q4
2002,Roraima,Dezembro,199,N,12,Q4
2003,Roraima,Dezembro,157,N,12,Q4
2004,Roraima,Dezembro,160,N,12,Q4
2005,Roraima,Dezembro,71,N,12,Q4
2006,Roraima,Dezembro,101,N,12,Q4
2007,Roraima,Dezembro,8,N,12,Q4
2008,Roraima,Dezembro,5,N,12,Q4
2009,Roraima,Dezembro,290,N,12,Q4
2010,Roraima,Dezembro,73,N,12,Q4
2011,Roraima,Dezembro,249,N,12,Q4
2012,Roraima,Dezembro,78,N,12,Q4
2013,Roraima,Dezembro,65,N,12,Q4
2014,Roraima,Dezembro,277,N,12,Q4
2015,Roraima,Dezembro,304,N,12,Q4
2016,Roraima,Dezembro,136,N,12,Q4
1998,Santa Catarina,Janeiro,0,S,1,Q1
1999,Santa Catarina,Janeiro,11,S,1,Q1
2000,Santa Catarina,Janeiro,14,S,1,Q1
2001,Santa Catarina,Janeiro,11,S,1,Q1
2002,Santa Catarina,Janeiro,22,S,1,Q1
2003,Santa Catarina,Janeiro,45,S,1,Q1
2004,Santa Catarina,Janeiro,37,S,1,Q1
2005,Santa Catarina,Janeiro,46,S,1,Q1
2006,Santa Catarina,Janeiro,41,S,1,Q1
2007,Santa Catarina,Janeiro,9,S,1,Q1
2008,Santa Catarina,Janeiro,25,S,1,Q1
2009,Santa Catarina,Janeiro,21,S,1,Q1
2010,Santa Catarina,Janeiro,2,S,1,Q1
2011,Santa Catarina,Janeiro,9,S,1,Q1
2012,Santa Catarina,Janeiro,14,S,1,Q1
2013,Santa Catarina,Janeiro,18,S,1,Q1
2014,Santa Catarina,Janeiro,58,S,1,Q1
2015,Santa Catarina,Janeiro,28,S,1,Q1
2016,Santa Catarina,Janeiro,53,S,1,Q1
2017,Santa Catarina,Janeiro,46,S,1,Q1
1998,Santa Catarina,Fevereiro,0,S,2,Q1
1999,Santa Catarina,Fevereiro,2,S,2,Q1
2000,Santa Catarina,Fevereiro,8,S,2,Q1
2001,Santa Catarina,Fevereiro,0,S,2,Q1
2002,Santa Catarina,Fevereiro,5,S,2,Q1
2003,Santa Catarina,Fevereiro,43,S,2,Q1
2004,Santa Catarina,Fevereiro,29,S,2,Q1
2005,Santa Catarina,Fevereiro,46,S,2,Q1
2006,Santa Catarina,Fevereiro,18,S,2,Q1
2007,Santa Catarina,Fevereiro,14,S,2,Q1
2008,Santa Catarina,Fevereiro,29,S,2,Q1
2009,Santa Catarina,Fevereiro,7,S,2,Q1
2010,Santa Catarina,Fevereiro,15,S,2,Q1
2011,Santa Catarina,Fevereiro,1,S,2,Q1
2012,Santa Catarina,Fevereiro,13,S,2,Q1
2013,Santa Catarina,Fevereiro,12,S,2,Q1
2014,Santa Catarina,Fevereiro,27,S,2,Q1
2015,Santa Catarina,Fevereiro,23,S,2,Q1
2016,Santa Catarina,Fevereiro,10,S,2,Q1
2017,Santa Catarina,Fevereiro,31,S,2,Q1
1998,Santa Catarina,Março,0,S,3,Q1
1999,Santa Catarina,Março,7,S,3,Q1
2000,Santa Catarina,Março,46,S,3,Q1
2001,Santa Catarina,Março,1,S,3,Q1
2002,Santa Catarina,Março,12,S,3,Q1
2003,Santa Catarina,Março,58,S,3,Q1
2004,Santa Catarina,Março,73,S,3,Q1
2005,Santa Catarina,Março,92,S,3,Q1
2006,Santa Catarina,Março,48,S,3,Q1
2007,Santa Catarina,Março,23,S,3,Q1
2008,Santa Catarina,Março,14,S,3,Q1
2009,Santa Catarina,Março,33,S,3,Q1
2010,Santa Catarina,Março,9,S,3,Q1
2011,Santa Catarina,Março,8,S,3,Q1
2012,Santa Catarina,Março,65,S,3,Q1
2013,Santa Catarina,Março,14,S,3,Q1
2014,Santa Catarina,Março,15,S,3,Q1
2015,Santa Catarina,Março,37,S,3,Q1
2016,Santa Catarina,Março,21,S,3,Q1
2017,Santa Catarina,Março,12,S,3,Q1
1998,Santa Catarina,Abril,0,S,4,Q2
1999,Santa Catarina,Abril,0,S,4,Q2
2000,Santa Catarina,Abril,7,S,4,Q2
2001,Santa Catarina,Abril,1,S,4,Q2
2002,Santa Catarina,Abril,7,S,4,Q2
2003,Santa Catarina,Abril,120,S,4,Q2
2004,Santa Catarina,Abril,59,S,4,Q2
2005,Santa Catarina,Abril,25,S,4,Q2
2006,Santa Catarina,Abril,30,S,4,Q2
2007,Santa Catarina,Abril,2,S,4,Q2
2008,Santa Catarina,Abril,31,S,4,Q2
2009,Santa Catarina,Abril,57,S,4,Q2
2010,Santa Catarina,Abril,19,S,4,Q2
2011,Santa Catarina,Abril,5,S,4,Q2
2012,Santa Catarina,Abril,40,S,4,Q2
2013,Santa Catarina,Abril,46,S,4,Q2
2014,Santa Catarina,Abril,34,S,4,Q2
2015,Santa Catarina,Abril,32,S,4,Q2
2016,Santa Catarina,Abril,36,S,4,Q2
2017,Santa Catarina,Abril,26,S,4,Q2
1998,Santa Catarina,Maio,0,S,5,Q2
1999,Santa Catarina,Maio,1,S,5,Q2
2000,Santa Catarina,Maio,0,S,5,Q2
2001,Santa Catarina,Maio,2,S,5,Q2
2002,Santa Catarina,Maio,3,S,5,Q2
2003,Santa Catarina,Maio,84,S,5,Q2
2004,Santa Catarina,Maio,2,S,5,Q2
2005,Santa Catarina,Maio,21,S,5,Q2
2006,Santa Catarina,Maio,33,S,5,Q2
2007,Santa Catarina,Maio,2,S,5,Q2
2008,Santa Catarina,Maio,15,S,5,Q2
2009,Santa Catarina,Maio,33,S,5,Q2
2010,Santa Catarina,Maio,1,S,5,Q2
2011,Santa Catarina,Maio,16,S,5,Q2
2012,Santa Catarina,Maio,60,S,5,Q2
2013,Santa Catarina,Maio,52,S,5,Q2
2014,Santa Catarina,Maio,42,S,5,Q2
2015,Santa Catarina,Maio,70,S,5,Q2
2016,Santa Catarina,Maio,26,S,5,Q2
2017,Santa Catarina,Maio,36,S,5,Q2
1998,Santa Catarina,Junho,2,S,6,Q2
1999,Santa Catarina,Junho,0,S,6,Q2
2000,Santa Catarina,Junho,2,S,6,Q2
2001,Santa Catarina,Junho,1,S,6,Q2
2002,Santa Catarina,Junho,0,S,6,Q2
2003,Santa Catarina,Junho,68,S,6,Q2
2004,Santa Catarina,Junho,127,S,6,Q2
2005,Santa Catarina,Junho,58,S,6,Q2
2006,Santa Catarina,Junho,32,S,6,Q2
2007,Santa Catarina,Junho,11,S,6,Q2
2008,Santa Catarina,Junho,2,S,6,Q2
2009,Santa Catarina,Junho,14,S,6,Q2
2010,Santa Catarina,Junho,1,S,6,Q2
2011,Santa Catarina,Junho,26,S,6,Q2
2012,Santa Catarina,Junho,42,S,6,Q2
2013,Santa Catarina,Junho,31,S,6,Q2
2014,Santa Catarina,Junho,3,S,6,Q2
2015,Santa Catarina,Junho,104,S,6,Q2
2016,Santa Catarina,Junho,79,S,6,Q2
2017,Santa Catarina,Junho,70,S,6,Q2
1998,Santa Catarina,Julho,0,S,7,Q3
1999,Santa Catarina,Julho,2,S,7,Q3
2000,Santa Catarina,Julho,21,S,7,Q3
2001,Santa Catarina,Julho,5,S,7,Q3
2002,Santa Catarina,Julho,82,S,7,Q3
2003,Santa Catarina,Julho,43,S,7,Q3
2004,Santa Catarina,Julho,94,S,7,Q3
2005,Santa Catarina,Julho,90,S,7,Q3
2006,Santa Catarina,Julho,74,S,7,Q3
2007,Santa Catarina,Julho,12,S,7,Q3
2008,Santa Catarina,Julho,46,S,7,Q3
2009,Santa Catarina,Julho,26,S,7,Q3
2010,Santa Catarina,Julho,31,S,7,Q3
2011,Santa Catarina,Julho,31,S,7,Q3
2012,Santa Catarina,Julho,42,S,7,Q3
2013,Santa Catarina,Julho,69,S,7,Q3
2014,Santa Catarina,Julho,82,S,7,Q3
2015,Santa Catarina,Julho,45,S,7,Q3
2016,Santa Catarina,Julho,480,S,7,Q3
2017,Santa Catarina,Julho,591,S,7,Q3
1998,Santa Catarina,Agosto,0,S,8,Q3
1999,Santa Catarina,Agosto,51,S,8,Q3
2000,Santa Catarina,Agosto,69,S,8,Q3
2001,Santa Catarina,Agosto,24,S,8,Q3
2002,Santa Catarina,Agosto,702,S,8,Q3
2003,Santa Catarina,Agosto,1513,S,8,Q3
2004,Santa Catarina,Agosto,728,S,8,Q3
2005,Santa Catarina,Agosto,391,S,8,Q3
2006,Santa Catarina,Agosto,728,S,8,Q3
2007,Santa Catarina,Agosto,462,S,8,Q3
2008,Santa Catarina,Agosto,51,S,8,Q3
2009,Santa Catarina,Agosto,759,S,8,Q3
2010,Santa Catarina,Agosto,511,S,8,Q3
2011,Santa Catarina,Agosto,175,S,8,Q3
2012,Santa Catarina,Agosto,398,S,8,Q3
2013,Santa Catarina,Agosto,236,S,8,Q3
2014,Santa Catarina,Agosto,459,S,8,Q3
2015,Santa Catarina,Agosto,379,S,8,Q3
2016,Santa Catarina,Agosto,765,S,8,Q3
2017,Santa Catarina,Agosto,713,S,8,Q3
1998,Santa Catarina,Setembro,6,S,9,Q3
1999,Santa Catarina,Setembro,101,S,9,Q3
2000,Santa Catarina,Setembro,36,S,9,Q3
2001,Santa Catarina,Setembro,18,S,9,Q3
2002,Santa Catarina,Setembro,416,S,9,Q3
2003,Santa Catarina,Setembro,1339,S,9,Q3
2004,Santa Catarina,Setembro,755,S,9,Q3
2005,Santa Catarina,Setembro,116,S,9,Q3
2006,Santa Catarina,Setembro,530,S,9,Q3
2007,Santa Catarina,Setembro,617,S,9,Q3
2008,Santa Catarina,Setembro,233,S,9,Q3
2009,Santa Catarina,Setembro,47,S,9,Q3
2010,Santa Catarina,Setembro,198,S,9,Q3
2011,Santa Catarina,Setembro,450,S,9,Q3
2012,Santa Catarina,Setembro,188,S,9,Q3
2013,Santa Catarina,Setembro,303,S,9,Q3
2014,Santa Catarina,Setembro,208,S,9,Q3
2015,Santa Catarina,Setembro,156,S,9,Q3
2016,Santa Catarina,Setembro,644,S,9,Q3
2017,Santa Catarina,Setembro,626,S,9,Q3
1998,Santa Catarina,Outubro,4,S,10,Q4
1999,Santa Catarina,Outubro,16,S,10,Q4
2000,Santa Catarina,Outubro,55,S,10,Q4
2001,Santa Catarina,Outubro,26,S,10,Q4
2002,Santa Catarina,Outubro,42,S,10,Q4
2003,Santa Catarina,Outubro,669,S,10,Q4
2004,Santa Catarina,Outubro,704,S,10,Q4
2005,Santa Catarina,Outubro,197,S,10,Q4
2006,Santa Catarina,Outubro,269,S,10,Q4
2007,Santa Catarina,Outubro,35,S,10,Q4
2008,Santa Catarina,Outubro,56,S,10,Q4
2009,Santa Catarina,Outubro,252,S,10,Q4
2010,Santa Catarina,Outubro,76,S,10,Q4
2011,Santa Catarina,Outubro,102,S,10,Q4
2012,Santa Catarina,Outubro,34,S,10,Q4
2013,Santa Catarina,Outubro,107,S,10,Q4
2014,Santa Catarina,Outubro,122,S,10,Q4
2015,Santa Catarina,Outubro,21,S,10,Q4
2016,Santa Catarina,Outubro,56,S,10,Q4
2017,Santa Catarina,Outubro,51,S,10,Q4
1998,Santa Catarina,Novembro,21,S,11,Q4
1999,Santa Catarina,Novembro,84,S,11,Q4
2000,Santa Catarina,Novembro,19,S,11,Q4
2001,Santa Catarina,Novembro,66,S,11,Q4
2002,Santa Catarina,Novembro,348,S,11,Q4
2003,Santa Catarina,Novembro,347,S,11,Q4
2004,Santa Catarina,Novembro,279,S,11,Q4
2005,Santa Catarina,Novembro,384,S,11,Q4
2006,Santa Catarina,Novembro,45,S,11,Q4
2007,Santa Catarina,Novembro,26,S,11,Q4
2008,Santa Catarina,Novembro,16,S,11,Q4
2009,Santa Catarina,Novembro,61,S,11,Q4
2010,Santa Catarina,Novembro,88,S,11,Q4
2011,Santa Catarina,Novembro,79,S,11,Q4
2012,Santa Catarina,Novembro,72,S,11,Q4
2013,Santa Catarina,Novembro,84,S,11,Q4
2014,Santa Catarina,Novembro,43,S,11,Q4
2015,Santa Catarina,Novembro,9,S,11,Q4
2016,Santa Catarina,Novembro,156,S,11,Q4
2017,Santa Catarina,Novembro,152,S,11,Q4
1998,Santa Catarina,Dezembro,26,S,12,Q4
1999,Santa Catarina,Dezembro,89,S,12,Q4
2000,Santa Catarina,Dezembro,29,S,12,Q4
2001,Santa Catarina,Dezembro,45,S,12,Q4
2002,Santa Catarina,Dezembro,76,S,12,Q4
2003,Santa Catarina,Dezembro,129,S,12,Q4
2004,Santa Catarina,Dezembro,68,S,12,Q4
2005,Santa Catarina,Dezembro,17,S,12,Q4
2006,Santa Catarina,Dezembro,7,S,12,Q4
2007,Santa Catarina,Dezembro,17,S,12,Q4
2008,Santa Catarina,Dezembro,29,S,12,Q4
2009,Santa Catarina,Dezembro,20,S,12,Q4
2010,Santa Catarina,Dezembro,23,S,12,Q4
2011,Santa Catarina,Dezembro,24,S,12,Q4
2012,Santa Catarina,Dezembro,32,S,12,Q4
2013,Santa Catarina,Dezembro,74,S,12,Q4
2014,Santa Catarina,Dezembro,45,S,12,Q4
2015,Santa Catarina,Dezembro,19,S,12,Q4
2016,Santa Catarina,Dezembro,20,S,12,Q4
1998,São Paulo,Janeiro,0,SE,1,Q1
1999,São Paulo,Janeiro,7,SE,1,Q1
2000,São Paulo,Janeiro,36,SE,1,Q1
2001,São Paulo,Janeiro,26,SE,1,Q1
2002,São Paulo,Janeiro,19,SE,1,Q1
2003,São Paulo,Janeiro,59,SE,1,Q1
2004,São Paulo,Janeiro,37,SE,1,Q1
2005,São Paulo,Janeiro,26,SE,1,Q1
2006,São Paulo,Janeiro,76,SE,1,Q1
2007,São Paulo,Janeiro,14,SE,1,Q1
2008,São Paulo,Janeiro,34,SE,1,Q1
2009,São Paulo,Janeiro,12,SE,1,Q1
2010,São Paulo,Janeiro,45,SE,1,Q1
2011,São Paulo,Janeiro,75,SE,1,Q1
2012,São Paulo,Janeiro,38,SE,1,Q1
2013,São Paulo,Janeiro,36,SE,1,Q1
2014,São Paulo,Janeiro,99,SE,1,Q1
2015,São Paulo,Janeiro,120,SE,1,Q1
2016,São Paulo,Janeiro,85,SE,1,Q1
2017,São Paulo,Janeiro,28,SE,1,Q1
1998,São Paulo,Fevereiro,0,SE,2,Q1
1999,São Paulo,Fevereiro,47,SE,2,Q1
2000,São Paulo,Fevereiro,25,SE,2,Q1
2001,São Paulo,Fevereiro,25,SE,2,Q1
2002,São Paulo,Fevereiro,19,SE,2,Q1
2003,São Paulo,Fevereiro,137,SE,2,Q1
2004,São Paulo,Fevereiro,41,SE,2,Q1
2005,São Paulo,Fevereiro,78,SE,2,Q1
2006,São Paulo,Fevereiro,59,SE,2,Q1
2007,São Paulo,Fevereiro,96,SE,2,Q1
2008,São Paulo,Fevereiro,30,SE,2,Q1
2009,São Paulo,Fevereiro,65,SE,2,Q1
2010,São Paulo,Fevereiro,152,SE,2,Q1
2011,São Paulo,Fevereiro,73,SE,2,Q1
2012,São Paulo,Fevereiro,81,SE,2,Q1
2013,São Paulo,Fevereiro,100,SE,2,Q1
2014,São Paulo,Fevereiro,112,SE,2,Q1
2015,São Paulo,Fevereiro,69,SE,2,Q1
2016,São Paulo,Fevereiro,188,SE,2,Q1
2017,São Paulo,Fevereiro,107,SE,2,Q1
1998,São Paulo,Março,0,SE,3,Q1
1999,São Paulo,Março,78,SE,3,Q1
2000,São Paulo,Março,26,SE,3,Q1
2001,São Paulo,Março,35,SE,3,Q1
2002,São Paulo,Março,111,SE,3,Q1
2003,São Paulo,Março,86,SE,3,Q1
2004,São Paulo,Março,73,SE,3,Q1
2005,São Paulo,Março,73,SE,3,Q1
2006,São Paulo,Março,106,SE,3,Q1
2007,São Paulo,Março,152,SE,3,Q1
2008,São Paulo,Março,72,SE,3,Q1
2009,São Paulo,Março,55,SE,3,Q1
2010,São Paulo,Março,111,SE,3,Q1
2011,São Paulo,Março,45,SE,3,Q1
2012,São Paulo,Março,99,SE,3,Q1
2013,São Paulo,Março,57,SE,3,Q1
2014,São Paulo,Março,75,SE,3,Q1
2015,São Paulo,Março,68,SE,3,Q1
2016,São Paulo,Março,82,SE,3,Q1
2017,São Paulo,Março,103,SE,3,Q1
1998,São Paulo,Abril,0,SE,4,Q2
1999,São Paulo,Abril,291,SE,4,Q2
2000,São Paulo,Abril,102,SE,4,Q2
2001,São Paulo,Abril,61,SE,4,Q2
2002,São Paulo,Abril,178,SE,4,Q2
2003,São Paulo,Abril,106,SE,4,Q2
2004,São Paulo,Abril,36,SE,4,Q2
2005,São Paulo,Abril,62,SE,4,Q2
2006,São Paulo,Abril,63,SE,4,Q2
2007,São Paulo,Abril,44,SE,4,Q2
2008,São Paulo,Abril,84,SE,4,Q2
2009,São Paulo,Abril,67,SE,4,Q2
2010,São Paulo,Abril,91,SE,4,Q2
2011,São Paulo,Abril,52,SE,4,Q2
2012,São Paulo,Abril,82,SE,4,Q2
2013,São Paulo,Abril,103,SE,4,Q2
2014,São Paulo,Abril,103,SE,4,Q2
2015,São Paulo,Abril,76,SE,4,Q2
2016,São Paulo,Abril,307,SE,4,Q2
2017,São Paulo,Abril,41,SE,4,Q2
1998,São Paulo,Maio,0,SE,5,Q2
1999,São Paulo,Maio,500,SE,5,Q2
2000,São Paulo,Maio,300,SE,5,Q2
2001,São Paulo,Maio,211,SE,5,Q2
2002,São Paulo,Maio,319,SE,5,Q2
2003,São Paulo,Maio,69,SE,5,Q2
2004,São Paulo,Maio,60,SE,5,Q2
2005,São Paulo,Maio,212,SE,5,Q2
2006,São Paulo,Maio,88,SE,5,Q2
2007,São Paulo,Maio,69,SE,5,Q2
2008,São Paulo,Maio,40,SE,5,Q2
2009,São Paulo,Maio,142,SE,5,Q2
2010,São Paulo,Maio,150,SE,5,Q2
2011,São Paulo,Maio,136,SE,5,Q2
2012,São Paulo,Maio,82,SE,5,Q2
2013,São Paulo,Maio,118,SE,5,Q2
2014,São Paulo,Maio,181,SE,5,Q2
2015,São Paulo,Maio,65,SE,5,Q2
2016,São Paulo,Maio,139,SE,5,Q2
2017,São Paulo,Maio,43,SE,5,Q2
1998,São Paulo,Junho,451,SE,6,Q2
1999,São Paulo,Junho,522,SE,6,Q2
2000,São Paulo,Junho,606,SE,6,Q2
2001,São Paulo,Junho,346,SE,6,Q2
2002,São Paulo,Junho,562,SE,6,Q2
2003,São Paulo,Junho,132,SE,6,Q2
2004,São Paulo,Junho,231,SE,6,Q2
2005,São Paulo,Junho,236,SE,6,Q2
2006,São Paulo,Junho,97,SE,6,Q2
2007,São Paulo,Junho,91,SE,6,Q2
2008,São Paulo,Junho,25,SE,6,Q2
2009,São Paulo,Junho,125,SE,6,Q2
2010,São Paulo,Junho,143,SE,6,Q2
2011,São Paulo,Junho,210,SE,6,Q2
2012,São Paulo,Junho,30,SE,6,Q2
2013,São Paulo,Junho,47,SE,6,Q2
2014,São Paulo,Junho,331,SE,6,Q2
2015,São Paulo,Junho,147,SE,6,Q2
2016,São Paulo,Junho,197,SE,6,Q2
2017,São Paulo,Junho,217,SE,6,Q2
1998,São Paulo,Julho,596,SE,7,Q3
1999,São Paulo,Julho,684,SE,7,Q3
2000,São Paulo,Julho,770,SE,7,Q3
2001,São Paulo,Julho,538,SE,7,Q3
2002,São Paulo,Julho,448,SE,7,Q3
2003,São Paulo,Julho,171,SE,7,Q3
2004,São Paulo,Julho,342,SE,7,Q3
2005,São Paulo,Julho,284,SE,7,Q3
2006,São Paulo,Julho,245,SE,7,Q3
2007,São Paulo,Julho,94,SE,7,Q3
2008,São Paulo,Julho,126,SE,7,Q3
2009,São Paulo,Julho,110,SE,7,Q3
2010,São Paulo,Julho,600,SE,7,Q3
2011,São Paulo,Julho,479,SE,7,Q3
2012,São Paulo,Julho,179,SE,7,Q3
2013,São Paulo,Julho,181,SE,7,Q3
2014,São Paulo,Julho,476,SE,7,Q3
2015,São Paulo,Julho,149,SE,7,Q3
2016,São Paulo,Julho,687,SE,7,Q3
2017,São Paulo,Julho,802,SE,7,Q3
1998,São Paulo,Agosto,581,SE,8,Q3
1999,São Paulo,Agosto,1211,SE,8,Q3
2000,São Paulo,Agosto,915,SE,8,Q3
2001,São Paulo,Agosto,595,SE,8,Q3
2002,São Paulo,Agosto,719,SE,8,Q3
2003,São Paulo,Agosto,934,SE,8,Q3
2004,São Paulo,Agosto,794,SE,8,Q3
2005,São Paulo,Agosto,522,SE,8,Q3
2006,São Paulo,Agosto,572,SE,8,Q3
2007,São Paulo,Agosto,470,SE,8,Q3
2008,São Paulo,Agosto,153,SE,8,Q3
2009,São Paulo,Agosto,289,SE,8,Q3
2010,São Paulo,Agosto,1809,SE,8,Q3
2011,São Paulo,Agosto,1067,SE,8,Q3
2012,São Paulo,Agosto,435,SE,8,Q3
2013,São Paulo,Agosto,497,SE,8,Q3
2014,São Paulo,Agosto,1458,SE,8,Q3
2015,São Paulo,Agosto,643,SE,8,Q3
2016,São Paulo,Agosto,797,SE,8,Q3
2017,São Paulo,Agosto,981,SE,8,Q3
1998,São Paulo,Setembro,525,SE,9,Q3
1999,São Paulo,Setembro,911,SE,9,Q3
2000,São Paulo,Setembro,582,SE,9,Q3
2001,São Paulo,Setembro,425,SE,9,Q3
2002,São Paulo,Setembro,302,SE,9,Q3
2003,São Paulo,Setembro,977,SE,9,Q3
2004,São Paulo,Setembro,809,SE,9,Q3
2005,São Paulo,Setembro,231,SE,9,Q3
2006,São Paulo,Setembro,694,SE,9,Q3
2007,São Paulo,Setembro,495,SE,9,Q3
2008,São Paulo,Setembro,486,SE,9,Q3
2009,São Paulo,Setembro,116,SE,9,Q3
2010,São Paulo,Setembro,1677,SE,9,Q3
2011,São Paulo,Setembro,1108,SE,9,Q3
2012,São Paulo,Setembro,813,SE,9,Q3
2013,São Paulo,Setembro,560,SE,9,Q3
2014,São Paulo,Setembro,882,SE,9,Q3
2015,São Paulo,Setembro,368,SE,9,Q3
2016,São Paulo,Setembro,490,SE,9,Q3
2017,São Paulo,Setembro,2868,SE,9,Q3
1998,São Paulo,Outubro,434,SE,10,Q4
1999,São Paulo,Outubro,763,SE,10,Q4
2000,São Paulo,Outubro,647,SE,10,Q4
2001,São Paulo,Outubro,444,SE,10,Q4
2002,São Paulo,Outubro,733,SE,10,Q4
2003,São Paulo,Outubro,422,SE,10,Q4
2004,São Paulo,Outubro,195,SE,10,Q4
2005,São Paulo,Outubro,221,SE,10,Q4
2006,São Paulo,Outubro,153,SE,10,Q4
2007,São Paulo,Outubro,281,SE,10,Q4
2008,São Paulo,Outubro,87,SE,10,Q4
2009,São Paulo,Outubro,64,SE,10,Q4
